,S11,S21,S31,20_log_of_mag_S11,20_log_of_mag_S21,20_log_of_mag_S31,degrees_S11,degrees_S21,degrees_S31,Real(S21),Imag(S21)
4.288,(-0.1558971148632742-0.03072408083523522j),(-0.1776562354059088+0.9711798472582037j),(0.0002796356896251712+0.0001426394315371769j),-15.977750900805393,-0.11105850037528328,-70.06378070756352,-168.8510697670303,100.36640168430755,27.025683853780905,-0.1776562354059088,0.9711798472582037
4.289,(-0.1559133479994355-0.03067492531154652j),(-0.1773440347361667+0.9712358544316537j),(0.0002776041929972208+0.0001415171835200032j),-15.977399397416258,-0.11106759886966856,-70.12820125838297,-168.86959118439952,100.34799457664823,27.011596802538914,-0.1773440347361667,0.9712358544316537
4.29,(-0.1559295217310513-0.03062577054520783j),(-0.177031843510492+0.9712917630405603j),(0.0002756046805632781+0.0001404125289519245j),-15.977050178893116,-0.11107663907879248,-70.19207801350356,-168.88810670496622,100.32958899716971,26.997512776814936,-0.177031843510492,0.9712917630405603
4.291,(-0.1559456366608435-0.0305766163147575j),(-0.176719661148326+0.9713475731304885j),(0.0002736364058342523+0.0001393250567387608j),-15.976703215718203,-0.11108562174825284,-70.25541945560468,-168.90661646606432,100.31118491072638,26.98343170975799,-0.176719661148326,0.9713475731304885
4.292,(-0.1559616933727327-0.03052746240623962j),(-0.1764074870878785+0.9714032847454753j),(0.0002716986453754368+0.0001382543684939976j),-15.97635847928437,-0.11109454760057133,-70.3182338700616,-168.9251206007862,100.29278228325458,26.969353536568622,-0.1764074870878785,0.9714032847454753
4.293,(-0.1559776924325601-0.03047830861291707j),(-0.1760953207854037+0.9714588979280891j),(0.0002697906979233276+0.0001372000780515295j),-15.976015941860135,-0.1111034173360762,-70.38052935101686,-168.94361923814563,100.27438108173085,26.955278194420366,-0.1760953207854037,0.9714588979280891
4.294,(-0.1559936343887747-0.03042915473499729j),(-0.1757831617145169+0.9715144127194845j),(0.0002679118835427406+0.0001361618110006594j),-15.975675576556416,-0.11111223163375304,-70.44231380721959,-168.96211250323267,100.25598127413255,26.941205622385244,-0.1757831617145169,0.9715144127194845
4.295,(-0.1560095197730911-0.03038000057937053j),(-0.1754710093655347+0.9715698291594574j),(0.0002660615428220674+0.000135139204242155j),-15.975337357294702,-0.11112099115204153,-70.50359496764467,-168.98060051736212,100.23758282939984,26.927135761362152,-0.1754710093655347,0.9715698291594574
4.296,(-0.1560253491011163-0.03033084595936026j),(-0.1751588632448606+0.9716251472864996j),(0.0002642390361047263+0.0001341319055642912j),-15.9750012587767,-0.11112969652956886,-70.56438038689923,-168.99908339821468,100.21918571740015,26.913068554008863,-0.1751588632448606,0.9716251472864996
4.297,(-0.1560411228729494-0.03028169069448412j),(-0.1748467228743699+0.971680367137838j),(0.0002624437427548608+0.0001331395732378005j),-15.974667256455334,-0.11113834838597883,-70.62467745042872,-169.0175612599723,100.2007899088929,26.899003944676693,-0.1748467228743699,0.971680367137838
4.298,(-0.1560568415737546-0.03023253461022554j),(-0.1745345877908545+0.9717354887494924j),(0.0002606750604555747+0.0001321618756287873j),-15.974335326506985,-0.11114694732253147,-70.6844933795292,-169.03603421344744,100.18239537549738,26.884941879348386,-0.1745345877908545,0.9717354887494924
4.299,(-0.1560725056743087-0.0301833775378158j),(-0.1742224575454694+0.9717905121563162j),(0.0002589324045379894+0.0001311984908286572j),-15.97400544580502,-0.11115549392280809,-70.74383523617603,-169.05450236620644,100.16400208966078,26.870882305578327,-0.1742224575454694,0.9717905121563162
4.3,(-0.1560881156315251-0.03013421931402533j),(-0.1739103317032077+0.971845437392035j),(0.0002572152073395952+0.0001302491063002189j),-15.973677591894404,-0.11116398875339589,-70.80270992767558,-169.0729658226876,100.14561002462813,26.856825172435826,-0.1739103317032077,0.971845437392035
4.301,(-0.1561036718889545-0.03008505978096393j),(-0.1735982098424079+0.9719002644892931j),(0.0002555229175903793+0.0001293134185391179j),-15.973351742967496,-0.11117243236444943,-70.8611242111491,-169.09142468431438,100.12721915441365,26.842770430450372,-0.1735982098424079,0.9719002644892931
4.302,(-0.1561191748772652-0.0300358987858896j),(-0.1732860915542709+0.9719549934796919j),(0.0002538549998253598+0.0001283911327498474j),-15.97302787784078,-0.11118082529028345,-70.91908469785481,-169.1098790496033,100.10882945377311,26.828718031559582,-0.1732860915542709,0.9719549934796919
4.303,(-0.1561346250147014-0.02998673618102596j),(-0.172973976442401+0.9720096243938225j),(0.0002522109338222066+0.0001274819625356056j),-15.972705975932705,-0.11118916804998422,-70.97659785735581,-169.1283290142676,100.09044089817725,26.81466792905921,-0.172973976442401,0.9720096243938225
4.304,(-0.1561500227075229-0.02993757182338671j),(-0.1726618641223753+0.9720641572613116j),(0.0002505902140626987+0.0001265856296013098j),-15.972386017242393,-0.11119746114785181,-71.03367002154017,-169.1467746713162,100.07205346378694,26.800620077555344,-0.1726618641223753,0.9720641572613116
4.305,(-0.1561653683504269-0.02988840557460806j),(-0.1723497542213117+0.9721185921108423j),(0.0002489923492168629+0.0001257018634691278j),-15.972067982329232,-0.11120570507404477,-71.09030738849938,-169.1652161111488,100.05366712742844,26.78657443291841,-0.1723497542213117,0.9721185921108423
4.306,(-0.1561806623269504-0.02983923730078765j),(-0.1720376463774767+0.9721729289701994j),(0.0002474168616486669+0.0001248304012059067j),-15.971751852293409,-0.11121390030496087,-71.14651602627133,-169.1836534216468,100.03528186657057,26.7725309522394,-0.1720376463774767,0.9721729289701994
4.307,(-0.1561959050098579-0.02979006687233077j),(-0.1717255402398964+0.9722271678662936j),(0.0002458632869422497+0.0001239709871619345j),-15.971437608757135,-0.1112220473037733,-71.20230187645303,-169.20208668826047,100.01689765930246,26.75848959378772,-0.1717255402398964,0.9722271678662936
4.308,(-0.1562110967615115-0.02974089416380249j),(-0.1714134354679846+0.9722813088251943j),(0.0002443311734476744+0.0001231233727204751j),-15.971125233846745,-0.11123014652087206,-71.25767075768904,-169.2205159940925,99.99851448431198,26.744450316970706,-0.1714134354679846,0.9722813088251943
4.309,(-0.1562262379342267-0.0296917190537856j),(-0.1711013317311912+0.9723353518721586j),(0.0002428200818452857+0.0001222873160575711j),-15.97081471017548,-0.11123819839428781,-71.31262836904034,-169.23894141997826,99.98013232086561,26.730413082295012,-0.1711013317311912,0.9723353518721586
4.31,(-0.1562413288706136-0.02964254142474512j),(-0.1707892287086589+0.9723892970316574j),(0.0002413295847277901+0.0001214625819116247j),-15.970506020826981,-0.11124620335013713,-71.36718029323843,-169.25736304456265,99.9617511487885,26.71637785132939,-0.1707892287086589,0.9723892970316574
4.311,(-0.1562563699039041-0.02959336116289753j),(-0.1704771260889026+0.9724431443274071j),(0.0002398592661992143+0.0001206489413622928j),-15.97019914933944,-0.11125416180297122,-71.42133199982975,-169.27578094437388,99.94337094844606,26.702344586669028,-0.1704771260889026,0.9724431443274071
4.312,(-0.1562713613582661-0.02954417815808566j),(-0.1701650235694878+0.972496893782388j),(0.0002384087214899593+0.0001198461716182623j),-15.969894079690409,-0.11126207415622703,-71.47508884821441,-169.29419519389424,99.92499170072549,26.688313251901267,-0.1701650235694878,0.972496893782388
4.313,(-0.1562863035491053-0.02949499230365825j),(-0.1698529208567338+0.9725505454188723j),(0.000236977556587202+0.0001190540558134939j),-15.969590796282205,-0.11126994080257593,-71.52845609058362,-169.31260586562837,99.90661338701857,26.674283811572757,-0.1698529208567338,0.9725505454188723
4.314,(-0.1563011967833547-0.02944580349635459j),(-0.16954081766543+0.9726040992584507j),(0.0002355653878799276+0.0001182723828115377j),-15.969289283927882,-0.11127776212423128,-71.58143887475987,-169.33101303016824,99.88823598920528,26.66025623115786,-0.16954081766543,0.9726040992584507
4.315,(-0.156316041359753-0.02939661163619356j),(-0.1692287137185481+0.9726575553220504j),(0.0002341718418179286+0.0001175009470175549j),-15.96898952783777,-0.11128553849335669,-71.63404224694379,-169.3494167562561,99.86985948963732,26.646230477028396,-0.1692287137185481,0.9726575553220504
4.316,(-0.1563308375691121-0.02934741662636702j),(-0.168916608746983+0.9727109136299597j),(0.0002327965545841328+0.0001167395481976911j),-15.96869151360654,-0.11129327027235406,-71.68627115437101,-169.3678171108446,99.85148387112312,26.632206516424265,-0.168916608746983,0.9727109136299597
4.317,(-0.156345585694574-0.02929821837313721j),(-0.1686045024892926+0.9727641742018452j),(0.0002314391717796515+0.0001159879913054691j),-15.968395227200762,-0.11130095781421326,-71.73813044788292,-169.38621415915497,99.83310911691282,26.618184317425623,-0.1686045024892926,0.9727641742018452
4.318,(-0.1563602860118582-0.02924901678573834j),(-0.1682923946914551+0.9728173370567798j),(0.0002300993481209827+0.0001152460863148853j),-15.968100654946939,-0.11130860146274936,-71.78962488441447,-169.40460796473252,99.81473521068429,26.604163848925833,-0.1682923946914551,0.9728173370567798
4.319,(-0.1563749387894989-0.02919981177628168j),(-0.167980285106626+0.9728704022132516j),(0.0002287767471488147+0.0001145136480599061j),-15.967807783520032,-0.11131620155298545,-71.84075912940224,-169.42299858950025,99.79636213652915,26.59014508060558,-0.167980285106626,0.9728704022132516
4.32,(-0.1563895442890739-0.0291506032596645j),(-0.1676681734949153+0.9729233696891914j),(0.0002274710409479327+0.0001137904960800873j),-15.967516599932383,-0.11132375841135686,-71.89153775911569,-169.4413860938105,99.7779898789399,26.57612798290779,-0.1676681734949153,0.9729233696891914
4.321,(-0.1564041027654246-0.02910139115348251j),(-0.1673560596231673+0.9729762395019853j),(0.000226181909877718+0.0001130764544720386j),-15.967227091523073,-0.11133127235601858,-71.94196526291472,-169.45977053649435,99.75961842279722,26.5621125270139,-0.1673560596231673,0.9729762395019853
4.322,(-0.1564186144668676-0.02905217537794511j),(-0.1670439432647486+0.9730290116684951j),(0.0002249090423127854+0.0001123713517464777j),-15.966939245947682,-0.1113387436970916,-71.99204604543635,-169.4781519749094,99.74124775335775,26.548098684820506,-0.1670439432647486,0.9730290116684951
4.323,(-0.1564330796353981-0.02900295585579437j),(-0.1667318241993441+0.9730816862050722j),(0.0002236521343933192+0.0001116750206906346j),-15.966653051168455,-0.1113461727369234,-72.04178442871282,-169.49653046498577,99.7228778562424,26.534086428917245,-0.1667318241993441,0.9730816862050722
4.324,(-0.1564474985068866-0.02895373251222677j),(-0.1664197022127612+0.973134263127574j),(0.0002224108897846803+0.0001109872982357695j),-15.966368495444774,-0.11135355977033623,-72.09118465422402,-169.5149060612702,99.70450871742493,26.52007573256539,-0.1664197022127612,0.973134263127574
4.325,(-0.1564618713112675-0.02890450527481772j),(-0.166107577096745+0.9731867424513834j),(0.0002211850194458859+0.0001103080253295833j),-15.966085567324047,-0.11136090508481052,-72.1402508848868,-169.5332788169688,99.6861403232214,26.506066569677145,-0.166107577096745,0.9731867424513834
4.326,(-0.1564761982727214-0.02885527407344911j),(-0.1657954486487913+0.9732391241914172j),(0.0002199742414065929+0.000109637046813318j),-15.96580425563287,-0.11136820896077601,-72.18898720698273,-169.55164878398782,99.66777266027938,26.492058914795795,-0.1657954486487913,0.9732391241914172
4.327,(-0.1564904796098499-0.02880603884023933j),(-0.1654833166719759+0.9732914083621446j),(0.0002187782805522069+0.0001089742113033394j),-15.965524549468597,-0.11137547167178755,-72.23739763202751,-169.5700160129734,99.64940571556804,26.478052743076756,-0.1654833166719759,0.9732914083621446
4.328,(-0.1565047155358453-0.02875679950947582j),(-0.1651711809747859+0.9733435949775994j),(0.0002175968684167823+0.0001083193710770136j),-15.965246438191107,-0.111382693484732,-72.28548609858366,-169.58838055334957,99.63103947636853,26.464048030268778,-0.1651711809747859,0.9733435949775994
4.329,(-0.1565189062586531-0.02870755601755001j),(-0.1648590413709526+0.9733956840513945j),(0.0002164297429833874+0.0001076723819627029j),-15.964969911414954,-0.11138987466004323,-72.33325647401847,-169.60674245335494,99.61267393026425,26.450044752696417,-0.1648590413709526,0.9733956840513945
4.33,(-0.156533051981129-0.0286583083028949j),(-0.1645468976793006+0.9734476755967333j),(0.0002152766484916176+0.0001070331032337012j),-15.964694959001768,-0.11139701545188466,-72.3807125562094,-169.62510176007817,99.59430906513224,26.43604288724274,-0.1645468976793006,0.9734476755967333
4.331,(-0.1565471529011906-0.02860905630592436j),(-0.1642347497235949+0.9734995696264216j),(0.0002141373352519633+0.0001064013975059506j),-15.964421571052918,-0.11140411610834651,-72.42785807519871,-169.64345851949207,99.57594486913425,26.42204241133288,-0.1642347497235949,0.9734995696264216
4.332,(-0.1565612092119635-0.02855979996897488j),(-0.163922597332392+0.9735513661528825j),(0.0002130115594667437+0.0001057771306393774j),-15.964149737902444,-0.11141117687160411,-72.47469669479926,-169.66181277648656,99.55758133070827,26.408043302918006,-0.163922597332392,0.9735513661528825
4.333,(-0.1565752211019223-0.02851053923624964j),(-0.1636104403389029+0.9736030651881631j),(0.0002118990830573518+0.0001051601716427081j),-15.96387945011024,-0.11141819797812481,-72.52123201415266,-169.6801645749004,99.53921843856062,26.394045540459935,-0.1636104403389029,0.9736030651881631
4.334,(-0.1565891887550263-0.02846127405376376j),(-0.1632982785808563+0.9736546667439507j),(0.0002107996734975295+0.0001045503925816105j),-15.963610698455472,-0.11142517965879402,-72.56746756924242,-169.69851395755182,99.52085618165798,26.38004910291624,-0.1632982785808563,0.9736546667439507
4.335,(-0.1566031123508514-0.02841200436929227j),(-0.1629861119003688+0.9737061708315795j),(0.0002097131036524512+0.0001039476684900376j),-15.963343473930234,-0.11143212213910855,-72.61340683436273,-169.71686096626823,99.50249454921993,26.36605396972606,-0.1629861119003688,0.9737061708315795
4.336,(-0.1566169920647163-0.02836273013231938j),(-0.1626739401438145+0.9737575774620431j),(0.0002086391516233669+0.0001033518772846347j),-15.963077767733399,-0.11143902563931925,-72.65905322354489,-169.7352056419147,99.48413353071156,26.35206012079596,-0.1626739401438145,0.9737575774620431
4.337,(-0.1566308280678051-0.02831345129398972j),(-0.1623617631617095+0.9738088866460034j),(0.0002075776005975882+0.0001027628996820948j),-15.962813571264718,-0.11144589037458034,-72.7044100919427,-169.7535480244215,99.46577311583665,26.338067536486818,-0.1623617631617095,0.9738088866460034
4.338,(-0.1566446205272859-0.02826416780706078j),(-0.162049580808586+0.9738600983938j),(0.0002065282387035985+0.0001021806191193372j),-15.962550876119083,-0.11145271655510672,-72.74948073717854,-169.77188815281104,99.44741329453048,26.324076197600803,-0.162049580808586,0.9738600983938
4.339,(-0.1566583696064243-0.02821487962585815j),(-0.1617373929428852+0.97391121271546j),(0.0002054908588710981+0.0001016049216764063j),-15.962289674081017,-0.11145950438630475,-72.79426840065068,-169.790226065223,99.42905405695366,26.310086085368795,-0.1617373929428852,0.97391121271546
4.34,(-0.1566720754646944-0.02816558670623061j),(-0.1614251994268441+0.9739622296207091j),(0.0002044652586957669+0.0001010356960019732j),-15.96202995711932,-0.11146625406888855,-72.83877626880414,-169.80856179893993,99.41069539348561,26.296097181438583,-0.1614251994268441,0.9739622296207091
4.341,(-0.156685738257885-0.02811628900550815j),(-0.1611130001263885+0.9740131491189746j),(0.0002034512403085821+0.0001004728332413452j),-15.961771717381932,-0.11147296579905959,-72.88300747436561,-169.8268953904107,99.39233729471836,26.282109467862895,-0.1611130001263885,0.9740131491189746
